CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C13792,6,7,988.8,4,4,4,12,Champions
C13793,246,1,3.25,1,3,1,5,Cant Lose Them
C13794,271,1,3.25,1,3,1,5,Cant Lose Them
C13795,267,1,26.0,1,3,2,6,Cant Lose Them
C13796,344,1,6.5,1,3,1,5,Cant Lose Them
C13797,27,1,35.7,3,3,3,9,Loyal Customers
C13798,13,1,35.7,4,3,3,10,Loyal Customers
C13799,8,1,9.75,4,3,2,9,Loyal Customers
C13800,354,1,3.25,1,3,1,5,Cant Lose Them
C13801,352,1,8.5,1,3,1,5,Cant Lose Them
C13802,6,2,101.7,4,4,3,11,Loyal Customers
C13803,91,1,6.5,2,3,1,6,At Risk
C13804,20,8,341.2,3,4,4,11,Loyal Customers
C13805,2,1,3.25,4,3,1,8,Loyal Customers
C13806,179,1,74.65,2,3,3,8,At Risk
C13807,54,1,3.25,3,3,1,7,Loyal Customers
C13808,7,3,97.9,4,4,3,11,Loyal Customers
C13809,152,1,78.0,2,3,3,8,At Risk
C13810,239,1,32.5,1,3,3,7,Cant Lose Them
C13811,83,1,6.2,2,3,1,6,At Risk
C13812,31,5,559.45,3,4,4,11,Loyal Customers
C13813,293,1,11.9,1,3,2,6,Cant Lose Them
C13814,31,4,98.45,3,4,3,10,Loyal Customers
C13815,51,4,167.8,3,4,4,11,Loyal Customers
C13816,118,1,9.75,2,3,2,7,At Risk
C13817,66,1,117.0,3,3,4,10,Loyal Customers
C13818,50,1,9.75,3,3,2,8,Loyal Customers
C13819,231,1,139.75,1,3,4,8,Cant Lose Them
C13820,42,1,15.9,3,3,2,8,Loyal Customers
C13821,113,1,32.5,2,3,3,8,At Risk
C13822,368,1,9.75,1,3,2,6,Cant Lose Them
C13823,2,7,454.3,4,4,4,12,Champions
C13824,369,1,6.5,1,3,1,5,Cant Lose Them
C13825,51,1,1.25,3,3,1,7,Loyal Customers
C13826,203,1,13.9,2,3,2,7,At Risk
C13827,364,1,74.75,1,3,3,7,Cant Lose Them
C13828,4,12,531.6,4,4,4,12,Champions
C13829,6,1,4.2,4,3,1,8,Loyal Customers
C13830,361,1,2.1,1,3,1,5,Cant Lose Them
C13831,243,2,41.35,1,4,3,8,Cant Lose Them
C13832,115,1,9.75,2,3,2,7,At Risk
C13833,357,1,3.25,1,3,1,5,Cant Lose Them
C13834,118,1,16.25,2,3,2,7,At Risk
C13835,119,1,9.55,2,3,1,6,At Risk
C13836,307,1,9.75,1,3,2,6,Cant Lose Them
C13837,360,1,3.25,1,3,1,5,Cant Lose Them
C13838,347,1,26.0,1,3,2,6,Cant Lose Them
C13839,215,1,3.25,1,3,1,5,Cant Lose Them
C13840,219,1,120.25,1,3,4,8,Cant Lose Them
C13841,170,1,9.75,2,3,2,7,At Risk
C13842,112,1,9.75,2,3,2,7,At Risk
C13843,117,1,33.15,2,3,3,8,At Risk
C13844,292,1,39.0,1,3,3,7,Cant Lose Them
C13845,351,2,19.5,1,4,2,7,Cant Lose Them
C13846,33,1,6.5,3,3,1,7,Loyal Customers
C13847,331,1,4.2,1,3,1,5,Cant Lose Them
C13848,95,3,182.0,2,4,4,10,At Risk
C13849,18,1,221.0,4,3,4,11,Loyal Customers
C13850,15,2,81.25,4,4,3,11,Loyal Customers
C13851,102,2,48.75,2,4,3,9,At Risk
C13852,57,1,29.25,3,3,2,8,Loyal Customers
C13853,48,3,108.55,3,4,4,11,Loyal Customers
C13854,110,1,28.95,2,3,2,7,At Risk
C13855,162,2,26.0,2,4,2,8,At Risk
C13856,22,1,13.0,3,3,2,8,Loyal Customers
C13857,105,1,106.2,2,3,3,8,At Risk
C13858,25,1,16.25,3,3,2,8,Loyal Customers
C13859,37,4,215.85,3,4,4,11,Loyal Customers
C13860,169,2,47.85,2,4,3,9,At Risk
C13861,56,1,16.25,3,3,2,8,Loyal Customers
C13862,348,1,11.8,1,3,2,6,Cant Lose Them
C13863,251,1,11.9,1,3,2,6,Cant Lose Them
C13864,335,1,6.5,1,3,1,5,Cant Lose Them
C13865,15,1,45.5,4,3,3,10,Loyal Customers
C13866,4,3,123.0,4,4,4,12,Champions
C13867,10,4,288.2,4,4,4,12,Champions
C13868,244,1,7.95,1,3,1,5,Cant Lose Them
C13869,5,1,16.0,4,3,2,9,Loyal Customers
C13870,164,1,84.5,2,3,3,8,At Risk
C13871,24,2,29.7,3,4,2,9,Loyal Customers
C13872,3,14,822.05,4,4,4,12,Champions
C13873,88,1,13.0,2,3,2,7,At Risk
C13874,4,2,53.65,4,4,3,11,Loyal Customers
C13875,234,1,12.4,1,3,2,6,Cant Lose Them
C13876,131,1,123.5,2,3,4,9,At Risk
C13877,354,1,6.5,1,3,1,5,Cant Lose Them
C13878,70,3,244.5,2,4,4,10,At Risk
C13879,337,1,2.95,1,3,1,5,Cant Lose Them
C13880,19,1,6.5,4,3,1,8,Loyal Customers
C13881,83,1,6.5,2,3,1,6,At Risk
C13882,186,1,3.25,2,3,1,6,At Risk
C13884,105,1,13.0,2,3,2,7,At Risk
C13885,20,1,9.75,3,3,2,8,Loyal Customers
C13886,1,1,6.5,4,3,1,8,Loyal Customers
C13887,80,1,117.0,2,3,4,9,At Risk
C13888,316,1,21.7,1,3,2,6,Cant Lose Them
C13889,288,1,16.25,1,3,2,6,Cant Lose Them
C13890,2,2,73.65,4,4,3,11,Loyal Customers
C13891,140,1,23.8,2,3,2,7,At Risk
C13893,114,1,5.95,2,3,1,6,At Risk
C13894,23,1,78.0,3,3,3,9,Loyal Customers
C13895,45,1,3.25,3,3,1,7,Loyal Customers
C13896,316,1,3.25,1,3,1,5,Cant Lose Them
C13897,179,1,390.0,2,3,4,9,At Risk
C13898,7,3,327.75,4,4,4,12,Champions
C13899,145,1,19.5,2,3,2,7,At Risk
C13900,3,3,71.15,4,4,3,11,Loyal Customers
C13901,238,1,1.25,1,3,1,5,Cant Lose Them
C13902,3,17,1717.4,4,4,4,12,Champions
C13903,364,1,117.0,1,3,4,8,Cant Lose Them
C13904,58,1,3.25,3,3,1,7,Loyal Customers
C13905,14,2,181.05,4,4,4,12,Champions
C13906,14,1,6.5,4,3,1,8,Loyal Customers
C13907,15,4,435.5,4,4,4,12,Champions
C13908,2,16,1774.95,4,4,4,12,Champions
C13909,11,3,61.85,4,4,3,11,Loyal Customers
C13910,362,1,16.25,1,3,2,6,Cant Lose Them
C13911,292,1,6.5,1,3,1,5,Cant Lose Them
C13912,7,1,80.4,4,3,3,10,Loyal Customers
C13913,352,1,9.75,1,3,2,6,Cant Lose Them
C13914,23,1,55.25,3,3,3,9,Loyal Customers
C13915,295,1,9.75,1,3,2,6,Cant Lose Them
C13916,9,2,32.3,4,4,3,11,Loyal Customers
C13917,226,1,13.0,1,3,2,6,Cant Lose Them
C13918,1,27,2300.8,4,4,4,12,Champions
C13919,153,2,150.05,2,4,4,10,At Risk
C13920,100,1,31.4,2,3,3,8,At Risk
C13921,93,1,17.700000000000003,2,3,2,7,At Risk
C13922,337,1,39.0,1,3,3,7,Cant Lose Them
C13923,312,1,13.0,1,3,2,6,Cant Lose Them
C13924,4,1,19.5,4,3,2,9,Loyal Customers
C13925,23,1,9.75,3,3,2,8,Loyal Customers
C13926,45,1,6.5,3,3,1,7,Loyal Customers
C13927,23,1,16.25,3,3,2,8,Loyal Customers
C13928,83,1,101.95,2,3,3,8,At Risk
C13929,49,1,11.0,3,3,2,8,Loyal Customers
C13930,156,1,2.95,2,3,1,6,At Risk
C13931,3,28,2371.7,4,4,4,12,Champions
C13932,263,1,3.25,1,3,1,5,Cant Lose Them
C13933,214,1,6.5,1,3,1,5,Cant Lose Them
C13934,38,1,315.25,3,3,4,10,Loyal Customers
C13935,66,1,117.0,3,3,4,10,Loyal Customers
C13936,92,1,3.25,2,3,1,6,At Risk
C13937,19,3,346.6,4,4,4,12,Champions
C13938,82,2,209.2,2,4,4,10,At Risk
C13939,25,3,50.9,3,4,3,10,Loyal Customers
C13940,363,1,6.300000000000001,1,3,1,5,Cant Lose Them
C13941,6,1,39.0,4,3,3,10,Loyal Customers
C13942,263,1,35.75,1,3,3,7,Cant Lose Them
C13943,5,2,25.25,4,4,2,10,Loyal Customers
C13944,93,1,3.25,2,3,1,6,At Risk
C13945,274,1,32.95,1,3,3,7,Cant Lose Them
C13946,273,1,2.1,1,3,1,5,Cant Lose Them
C13947,245,1,26.0,1,3,2,6,Cant Lose Them
C13948,181,2,91.0,2,4,3,9,At Risk
C13949,10,1,16.25,4,3,2,9,Loyal Customers
C13950,2,14,1343.85,4,4,4,12,Champions
C13951,374,1,2.5,1,3,1,5,Cant Lose Them
C13952,89,2,9.75,2,4,2,8,At Risk
C13953,3,6,599.75,4,4,4,12,Champions
C13954,56,3,123.05000000000001,3,4,4,11,Loyal Customers
C13955,16,3,205.25,4,4,4,12,Champions
C13956,39,2,39.0,3,4,3,10,Loyal Customers
C13957,11,9,1335.0,4,4,4,12,Champions
C13958,351,1,16.25,1,3,2,6,Cant Lose Them
C13959,59,1,41.7,3,3,3,9,Loyal Customers
C13960,362,1,66.0,1,3,3,7,Cant Lose Them
C13961,60,1,7.5,3,3,1,7,Loyal Customers
C13962,254,1,16.25,1,3,2,6,Cant Lose Them
C13963,172,1,3.25,2,3,1,6,At Risk
C13964,57,2,22.2,3,4,2,9,Loyal Customers
C13965,218,1,6.5,1,3,1,5,Cant Lose Them
C13966,120,1,5.9,2,3,1,6,At Risk
C13967,26,1,29.5,3,3,2,8,Loyal Customers
C13968,365,1,78.0,1,3,3,7,Cant Lose Them
C13969,116,1,3.25,2,3,1,6,At Risk
C13970,47,1,29.950000000000003,3,3,3,9,Loyal Customers
C13971,35,1,3.25,3,3,1,7,Loyal Customers
C13972,10,9,530.1,4,4,4,12,Champions
C13973,82,3,57.15,2,4,3,9,At Risk
C13974,218,1,3.25,1,3,1,5,Cant Lose Them
C13975,71,2,89.85,2,4,3,9,At Risk
C13976,8,1,120.8,4,3,4,11,Loyal Customers
C13977,333,1,3.25,1,3,1,5,Cant Lose Them
C13978,198,1,19.5,2,3,2,7,At Risk
C13979,360,1,39.0,1,3,3,7,Cant Lose Them
C13980,3,15,1585.0,4,4,4,12,Champions
C13981,301,1,3.3,1,3,1,5,Cant Lose Them
C13982,61,1,6.5,3,3,1,7,Loyal Customers
C13983,48,1,39.0,3,3,3,9,Loyal Customers
C13984,115,1,26.0,2,3,2,7,At Risk
C13985,9,3,222.8,4,4,4,12,Champions
C13986,8,7,450.6,4,4,4,12,Champions
C13987,86,1,3.25,2,3,1,6,At Risk
C13988,214,1,16.25,1,3,2,6,Cant Lose Them
C13989,38,2,61.75,3,4,3,10,Loyal Customers
C13990,128,1,19.5,2,3,2,7,At Risk
C13991,272,1,9.75,1,3,2,6,Cant Lose Them
C13992,221,1,3.25,1,3,1,5,Cant Lose Them
C13993,1,11,817.2,4,4,4,12,Champions
C13994,2,19,981.65,4,4,4,12,Champions
C13995,41,3,389.75,3,4,4,11,Loyal Customers
C13996,338,1,13.0,1,3,2,6,Cant Lose Them
C13997,20,3,25.4,3,4,2,9,Loyal Customers
C13998,7,1,39.4,4,3,3,10,Loyal Customers
C13999,347,1,23.85,1,3,2,6,Cant Lose Them
